cms_provider_id,facility_name,address,city,state,zip_code,fips_county,ssa_county,phone,facility_type_code,ownership_code,provider_category,provider_subtype,certification_date,participation_date,total_beds,certified_beds,psych_beds,rehab_unit_beds,rehab_beds,hospice_beds,dialysis_beds,aids_beds,alzheimer_beds,ventilator_beds,head_trauma_beds,disabled_children_beds,medicare_snf_beds,medicare_medicaid_snf_beds,medicaid_nf_beds,icf_iid_beds,health_system_name,urban_rural,cbsa_code,ownership_type,facility_type
104049,SOUTHERN WINDS,4225 W 20TH AVE,HIALEAH,FL,33012,086,120,3055589700,04,04,01,04,20200305,19890629,72,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,33124,For-profit - Individual,Other
104033,FAIR OAKS HOSP OF BOCA/DELRAY,5440 LINTON BLVD,DELRAY BEACH,FL,33445,099,490,3054951000,04,04,01,04,19850814,19850814,72,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,48424,For-profit - Individual,Other
10G060,"RES-CARE, INC.",673 NW CLUSTER DR,LAKE CITY,FL,32055,023,110,3867556104,,02,11,02,20250507,19830727,72,72,0,0,0,0,0,0,0,0,0,0,0,0,0,72,,R,99910,Non-profit - Private,Other
104054,CHARTER BEHAV HEALTH SYSTEMS OF TAMPA,4004 NORTH RIVERSIDE DRIVE,TAMPA,FL,33603,057,280,8139482441,04,04,01,04,19980318,19900427,72,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,45300,For-profit - Individual,Other
10039E,HOPE HAVEN CHILDRENS HOSP,5720 ATLANTIC BLVD,JACKSONVILLE,FL,32207,031,150,,,,01,,19910301,19910301,72,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,27260,Unknown,Other
104085,NEUROBEHAVIORAL HOSPITAL OF THE PALM BEACHES-SOUTH,4905 PARK RIDGE BLVD,BOYNTON BEACH,FL,33426,099,490,9543548632,04,02,01,04,20230407,20230407,71,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,48424,Non-profit - Private,Other
103045,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF ALTAMO,831 S STATE RD 434,ALTAMONTE SPRINGS,FL,32714,117,580,4075878600,05,04,01,05,20230921,20141122,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,36740,For-profit - Individual,Other
104036,SAVANNAS HOSPITAL,2550 SE WALTON RD,PORT SAINT LUCIE,FL,34952,111,550,7723350400,04,04,01,04,20020321,19870323,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,38940,For-profit - Individual,Other
100130,LAKESIDE MEDICAL CENTER,39200 HOOKER HWY,BELLE GLADE,FL,33430,099,490,5619966571,01,08,01,01,20100415,19660701,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,48424,For-profit - Subchapter S Corp,Other
103054,REHABILITATION HOSPITAL OF NAPLES,14305 COLLIER BLVD,NAPLES,FL,34119,021,100,2393836000,05,04,01,05,20221031,20221031,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,34940,For-profit - Individual,Other
103037,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF LARGO,901 CLEARWATER LARGO RD N,LARGO,FL,33770,103,510,7275862999,05,04,01,05,20010816,19890123,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,45300,For-profit - Individual,Other
103033,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TALLAH,1675 RIGGINS RD,TALLAHASSEE,FL,32308,073,360,8506564800,05,04,01,05,20080514,19860915,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,45220,For-profit - Individual,Other
100310,KINDRED HOSPITAL THE PALM BEACHES,5555 W BLUE HERON BLVD,RIVIERA BEACH,FL,33418,099,490,5618400754,01,04,01,01,20081029,20081120,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,48424,For-profit - Individual,Other
100328,"MIAMI MEDICAL CENTER, THE",5959 NW 7TH ST,MIAMI,FL,33126,086,120,3052641000,01,04,01,01,20160505,20160505,69,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,33124,For-profit - Individual,Other
102025,KINDRED HOSPITAL THE PALM BEACHES,5555 W BLUE HERON BLVD,RIVIERA BEACH,FL,33418,099,490,5618400754,02,04,01,02,20180525,20090601,68,68,0,11,0,0,0,0,0,0,0,0,0,0,0,0,,U,48424,For-profit - Individual,Other
104006,PALMVIEW HOSP,2510 N FLORIDA AVE,LAKELAND,FL,33802,105,520,8136826105,04,04,01,04,19940119,19690901,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,29460,For-profit - Individual,Other
104057,SPRINGBROOK HOSPITAL,7007 GROVE RD,BROOKSVILLE,FL,34609,053,260,3525964306,04,02,01,04,20120317,19900701,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,45300,Non-profit - Private,Other
100054,HCA FLORIDA TWIN CITIES HOSPITAL,2190 HWY 85 N,NICEVILLE,FL,32578,091,450,8506784131,01,04,01,01,20120728,19780711,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,23020,For-profit - Individual,Other
10017F,US AIR FORCE HOSP,TYNDALL AFB,PANAMA CITY,FL,32401,005,020,8509999999,,,01,,19910301,19910301,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,37460,Unknown,Other
10G049,PANAMA CITY DEVELOPMENTAL CENTER,1407 LINCOLN DRIVE,PANAMA CITY,FL,32402,005,020,8507697636,,02,11,02,20240320,19821110,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,64,,U,37460,Non-profit - Private,Other
10L016,PALM SHORES BEHAVIORAL HEALTH CENTER SIPP,1324 37TH AVE E,BRADENTON,FL,34208,081,400,9417922222,,05,06,01,20230620,20160310,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,14600,For-profit - Partnership,Other
10G057,HILLSBOROUGH COUNTY DEVELOPMENTAL CENTER,14219 BRUCE B DOWNS BLVD,TAMPA,FL,33613,057,280,8139713490,,02,11,02,20241205,19830427,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,64,,U,45300,Non-profit - Private,Other
10G051,WASHINGTON SQUARE,1401 US HIGHWAY 1,TITUSVILLE,FL,32796,009,040,3212682252,,01,11,02,20250904,19830101,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,64,,U,37340,Non-profit - Church,Other
10G052,FERN PARK DEVELOPMENTAL CENTER,230 FERN PARK BLVD,FERN PARK,FL,32730,117,580,4073317231,,01,11,02,20250507,19830121,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,64,,U,36740,Non-profit - Church,Other
10G056,LAKE VIEW COURT,920 WEST KENNEDY BLVD,ORLANDO,FL,32810,095,470,4076608600,,01,11,02,20241211,19930201,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,64,,U,36740,Non-profit - Church,Other
104039,CHARTER HOSP OF JACKSONVILLE,3947 SALISBURY RD,JACKSONVILLE,FL,32216,031,150,9042962447,04,04,01,04,19940907,19870121,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,27260,For-profit - Individual,Other
100350,UCF LAKE NONA HOSPITAL,6850 LAKE NONA BLVD,ORLANDO,FL,32827,095,470,6892168000,01,04,01,01,20210406,20210406,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,36740,For-profit - Individual,Other
104014,CHARTER MEDFIELD BEHAVIORAL HLTH SYSTE,12891 SEMINOLE BLVD,LARGO,FL,34648,103,510,8135876000,04,04,01,04,19950913,19790301,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,45300,For-profit - Individual,Other
10G048,SANDY PARK DEVELOPMENT CENTER,2975 GARDEN ST,N FT MYERS,FL,33917,071,350,2399955833,,02,11,02,20250416,19821005,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,64,,U,15980,Non-profit - Private,Other
104081,BLACKBERRY CENTER,91 BEEHIVE CIR,SAINT CLOUD,FL,34769,097,480,3218055090,04,02,01,04,20180823,20180823,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,36740,Non-profit - Private,Other
100120,LAS OLAS HOSPITAL,1516 E LAS OLAS BLVD,FORT LAUDERDALE,FL,33301,011,050,3057648900,01,04,01,01,19890407,19740630,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,22744,For-profit - Individual,Other
10G046,HOWELL BRANCH COURT,3664 HOWELL BRANCH COURT,WINTER PARK,FL,32792,095,470,4076711115,,01,11,02,20241206,19820703,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,64,,U,36740,Non-profit - Church,Other
10G044,PENSACOLA DEVELOPMENTAL CENTER,1 VILLA DRIVE,PENSACOLA,FL,32506,033,160,8504532323,,02,11,02,20250911,19820505,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,63,,U,37860,Non-profit - Private,Other
10G045,TALLAHASSEE DEVELOPMENTAL CENTER,455 APPLEYARD DR,TALLAHASSEE,FL,32304,073,360,9045750619,,02,11,02,20250417,19820610,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,63,,U,45220,Non-profit - Private,Other
10G047,FORT WALTON BEACH DEVELOPMENTAL CENTER,1045 MAR WALT DRIVE,FORT WALTON BEACH,FL,32547,091,450,8508620108,,02,11,02,20250313,19820805,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,63,,U,23020,Non-profit - Private,Other
100144,EVERGLADES MEMORIAL HOSPITAL,200 S BARFIELD HIGHWAY,PAHOKEE,FL,33476,099,490,4079245200,01,02,01,01,19920215,19660701,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,48424,Non-profit - Private,Other
103026,ST CATHERINE'S REHABILITATION HOSPITAL,1050 NE 125TH ST,NORTH MIAMI,FL,33161,086,120,3058918850,05,02,01,05,20120511,19840207,62,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,33124,Non-profit - Private,Other
100140,BAPTIST MEDICAL CENTER - NASSAU,1250 S 18TH ST,FERNANDINA BEACH,FL,32034,089,440,9043213500,01,02,01,01,20171110,19660701,62,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,27260,Non-profit - Private,Other
10G023,LANDMARK LEARNING CENTER FACILITY II,20000 NW 14TH AVENUE,OPA LOCKA,FL,33055,086,120,3056249671,,03,11,02,19861105,19800522,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,60,,U,33124,Non-profit - Other,Other
10G020,"ST AUGUSTINE CENTER FOR LIVING, INC",5155 US 1 SOUTH,SAINT AUGUSTINE,FL,32086,109,540,9047975027,,02,11,02,20250710,19800212,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,60,,U,27260,Non-profit - Private,Other
104078,SUNCOAST BEHAVIORAL HEALTH CENTER,4480 51ST ST W,BRADENTON,FL,34210,081,400,9412515000,04,04,01,04,20240321,20141125,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,14600,For-profit - Individual,Other
10G024,TACACHALE - FACILITY III,1621 NE WALDO RD,GAINESVILLE,FL,32609,001,000,3529555708,,03,11,02,20140625,19801024,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,60,,U,23540,Non-profit - Other,Other
10G043,COMMUNITY OF LANDMARK IV,"20,000 NW 47TH AVENUE",OPA LOCKA,FL,33055,086,120,3056266127,,03,11,02,20050126,19820211,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,60,,U,33124,Non-profit - Other,Other
10G032,TACACHALE - FACILITY IV,1621 NE WALDO ROAD,GAINESVILLE,FL,32609,001,000,3529555708,,03,11,02,20250422,19810409,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,60,,U,23540,Non-profit - Other,Other
10G029,COMMUNITY OF LANDMARK III,20000 NW 47 AVENUE,OPA LOCKA,FL,33055,086,120,3056266127,,03,11,02,20020124,19810227,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,60,,U,33124,Non-profit - Other,Other
100312,KINDRED HOSPITAL MELBOURNE,765 W NASA BLVD,MELBOURNE,FL,32901,009,040,3217335725,01,02,01,01,20100714,20100113,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,37340,Non-profit - Private,Other
104061,GLENBEIGH HOSP OF THE PALM BEACHES INC,4700 CONGRESS AVENUE,WEST PALM BEACH,FL,33407,099,490,4078485500,04,04,01,04,19940224,19930322,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,48424,For-profit - Individual,Other
104064,SANDY PINES,11301 SE TEQUESTA TERRACE,TEQUESTA,FL,33469,085,420,4077440211,04,04,01,04,19940909,19931018,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,38940,For-profit - Individual,Other
104041,CHARTER BEHAVIORAL HEALTH SYSTEM ORL,206 PARK PLACE DRIVE,KISSIMMEE,FL,34741,097,480,4078460444,04,04,01,04,19990507,19871207,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,36740,For-profit - Individual,Other
104044,UNIVERSITY PAVILION HOSPITAL,7425 N UNIVERSITY DR,TAMARAC,FL,33321,011,050,3057229933,04,04,01,04,19940916,19890406,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,22744,For-profit - Individual,Other
100283,VENCOR HOSPITAL NORTH FLORIDA,801 OAK STREET,GREEN COVE SPRINGS,FL,32043,019,090,9042849230,01,04,01,01,19940505,19940510,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,27260,For-profit - Individual,Other
100324,PROMISE HOSPITAL OF FORT MYERS,3050 CHAMPION RING RD,FORT MYERS,FL,33905,071,350,7083634925,01,04,01,01,20150109,20150126,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,15980,For-profit - Individual,Other
100309,"SELECT SPECIALTY HOSPITAL - PALM BEACH, INC",3060 MELALEUCA LANE,LAKE WORTH,FL,33461,099,490,5613577200,01,04,01,01,20080506,20080506,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,48424,For-profit - Individual,Other
103303,SHRINERS HOSPITALS FOR CHILDREN-TAMPA,12502 USF PINE DR,TAMPA,FL,33612,057,280,8139722250,06,03,01,06,20110226,20110226,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,45300,Non-profit - Other,Other
103069,REHABILITATION HOSPITAL OF FORT MYERS,6150 MEDICAL PARK LOOP,FORT MYERS,FL,33912,071,350,2397223600,05,04,01,05,20250610,20250610,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,15980,For-profit - Individual,Other
103068,FLORIDA REHABILITATION HOSPITAL AT TAMPA,6805 WOODSTORK RD,TEMPLE TERRACE,FL,33637,057,280,4696406500,05,04,01,05,20250506,20250506,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,45300,For-profit - Individual,Other
103038,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF MIAMI,20601 OLD CUTLER RD,MIAMI,FL,33189,086,120,3052513800,05,04,01,05,20100113,19941109,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,33124,For-profit - Individual,Other
103046,UF HEALTH REHABILITATION HOSPITAL,2708 SW ARCHER ROAD,GAINESVILLE,FL,32608,001,000,3525542000,05,04,01,05,20190425,20190425,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,23540,For-profit - Individual,Other
103065,ORLANDO REHABILITATION HOSPITAL,980 GATEWAY DR,ALTAMONTE SPRINGS,FL,32701,117,580,3219893104,05,04,01,05,20240803,20240803,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,36740,For-profit - Individual,Other
102031,SELECT SPECIALTY HOSPITAL-MIAMI LAKES,14001 NW 82ND AVENUE,MIAMI LAKES,FL,33016,086,120,7866099200,02,04,01,02,20200902,20160401,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,33124,For-profit - Individual,Other
102027,KINDRED HOSPITAL MELBOURNE,765 W NASA BLVD,MELBOURNE,FL,32901,009,040,3217335725,02,04,01,02,20181213,20100801,60,60,0,11,0,0,0,0,0,0,0,0,0,0,0,0,,U,37340,For-profit - Individual,Other
102029,SELECT SPECIALTY HOSPITAL-FORT MYERS,3050 CHAMPION RING ROAD,FORT MYERS,FL,33905,071,350,7083634925,02,04,01,02,20180109,20150901,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,15980,For-profit - Individual,Other
102023,SELECT SPECIALTY HOSPITAL-PALM BEACH,3060 MELALEUCA LANE,LAKE WORTH,FL,33461,099,490,5613577370,02,04,01,02,20080507,20081201,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,48424,For-profit - Individual,Other
100016,KINDRED HOSPITAL NORTH FLORIDA,801 OAK ST BOX 808,GREEN COVE SPRINGS,FL,32043,019,090,9042843072,01,02,01,01,19920204,19660701,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,27260,Non-profit - Private,Other
101308,NORTHWEST FLORIDA COMMUNITY HOSPITAL,1360 BRICKYARD RD,CHIPLEY,FL,32428,133,660,8506381610,11,02,01,11,20091205,20030601,59,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,R,99910,Non-profit - Private,Other
10043E,FLORIDA ALCOHOLIC REHAB CENTER,P O BOX 1147,AVON PARK,FL,33825,055,270,,,,01,,19910301,19910301,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,42700,Unknown,Other
100024,FISHERMEN'S HOSPITAL,3301 OVERSEAS HWY,MARATHON,FL,33050,087,430,3052896414,01,04,01,01,19940513,19660701,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,R,99910,For-profit - Individual,Other
100292,SACRED HEART HOSPITAL ON THE EMERALD COAST,7800 US HWY 98 W,MIRAMAR BEACH,FL,32550,131,650,8502783600,01,03,01,01,20120809,20030214,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,18880,Non-profit - Other,Other
103025,REHABILITATION INSTITUTE OF W FLORIDA,1750 N PALAFOX ST,PENSACOLA,FL,32501,033,160,9044343481,05,04,01,05,19840412,19840601,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,37860,For-profit - Individual,Other
10G102,TACACHALE - FACILITY VIII,1621 NE WALDO RD,GAINESVILLE,FL,32609,001,000,3529555652,,03,11,02,20250730,19930723,56,48,0,0,0,0,0,0,0,0,0,0,0,0,0,48,,U,23540,Non-profit - Other,Other
10L002,"CITRUS HEALTH NETWORK, INC CATS",8400-8450 S PALM DRIVE,PEMBROKE PINES,FL,33025,011,050,9543420355,,07,06,01,20240405,20071005,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,22744,For-profit - LLC,Other
10G019,"MACTOWN, INC",6250 NE FIRST PLACE,MIAMI,FL,33138,086,120,3057584485,,01,11,02,20251002,19930301,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,56,,U,33124,Non-profit - Church,Other
100361,ASCENSION ST VINCENT'S ST JOHNS COUNTY,205 TRINITY WAY,ST JOHNS,FL,32259,109,540,9046911000,01,02,01,01,20220829,20220829,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,27260,Non-profit - Private,Other
104067,ASPIRE HEALTH PARTNERS,1800 MERCY DR,ORLANDO,FL,32808,095,470,4078753700,04,02,01,04,20230413,20010726,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,36740,Non-profit - Private,Other
100048,JAY HOSPITAL,14114 ALABAMA ST,JAY,FL,32565,113,560,8506754532,01,02,01,01,20240221,19791120,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,37860,Non-profit - Private,Other
102024,SELECT SPECIALTY HOSPITAL PENSACOLA,7000 COBBLE CREEK DR,PENSACOLA,FL,32504,033,160,8504795938,02,04,01,02,20180817,20081001,54,54,0,14,0,0,0,0,0,0,0,0,0,0,0,0,,U,37860,For-profit - Individual,Other
100352,FLORIDA COAST MEDICAL CENTER,310 SE VERANDA FALLS WAY,PORT SAINT LUCIE,FL,34984,111,550,9312676118,01,04,01,01,20251009,20251009,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,38940,For-profit - Individual,Other
104042,RIVENDELL,1190 37TH ST,VERO BEACH,FL,32960,061,300,4077781406,04,04,01,04,19880725,19871116,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,42680,For-profit - Individual,Other
100306,SELECT SPECIALTY HOSPITAL PENSACOLA,7000 COBBLE CREEK DRIVE,PENSACOLA,FL,32504,033,160,8504795938,01,02,01,01,20080312,20080312,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,37860,Non-profit - Private,Other
100103,SHANDS AT STARKE,922 EAST CALL STREET,STARKE,FL,32091,007,030,9043682300,01,02,01,01,19950117,19660701,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,R,99910,Non-profit - Private,Other
10G055,GULF COAST CENTER II,5820 BUCKINGHAM ROAD,FORT MYERS,FL,33905,071,350,2396942151,,03,11,02,20080908,19800505,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,53,,U,15980,Non-profit - Other,Other
102011,VENCOR HOSPITAL CORAL GABLES,5190 SW 8TH STREET,CORAL GABLES,FL,33134,086,120,3054481585,02,04,01,02,19921015,19920701,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,33124,For-profit - Individual,Other
100107,HCA FLORIDA LEHIGH HOSPITAL,1500 LEE BLVD,LEHIGH ACRES,FL,33936,071,350,2393692101,01,04,01,01,20241004,19660701,53,53,35,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,15980,For-profit - Individual,Other
100152,VENCOR HOSPITAL CORAL GABLES,5190 SW 8 ST,CORAL GABLES,FL,33134,086,120,3054603902,01,04,01,01,19891117,19660708,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,33124,For-profit - Individual,Other
104043,WINTER PARK PAVILION,1600 DODD RD,WINTER PARK,FL,32792,095,470,4076776842,04,02,01,04,19920812,19880908,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,36740,Non-profit - Private,Other
104024,"CIRCLES OF CARE, INC",400 E SHERIDAN RD,MELBOURNE,FL,32901,009,040,3219844900,04,02,01,04,20191023,19770513,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,37340,Non-profit - Private,Other
100159,"CAPITAL REGIONAL MEDICAL CENTER,GADSDEN",23186 BLUE STAR HWY,QUINCY,FL,32351,039,190,8508751100,01,03,01,01,20010327,19660722,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,45220,Non-profit - Other,Other
10G107,SUNLAND MARIANNA FACILITY V,3641 CONNALLY DRIVE,MARIANNA,FL,32446,063,310,8504829484,,03,11,02,20240530,19930818,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,51,,R,99910,Non-profit - Other,Other
103070,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF DAYTON,1952 N WILLIAMSON BLVD,DAYTONA BEACH,FL,32117,127,630,3863632000,05,04,01,05,20250728,20250728,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,19660,For-profit - Individual,Other
104035,HALIFAX PSYCHIATRIC CENTER NORTH,841 JIMMY ANN DR,DAYTONA BEACH,FL,32117,127,630,9042745333,04,04,01,04,19940929,19860820,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,19660,For-profit - Individual,Other
100327,LANDMARK HOSPITAL OF SOUTHWEST FLORIDA,1285 CREEKSIDE BLVD E,NAPLES,FL,34108,021,100,2394788398,01,04,01,01,20150930,20150930,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,34940,For-profit - Individual,Other
100273,HUMANA HOSPITAL DESTIN,996 AIRPORT ROAD,DESTIN,FL,32541,091,450,9046547600,01,04,01,01,19910619,19860829,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,23020,For-profit - Individual,Other
104048,ST AUGUSTINE PSYCHIATRIC CENTER,200 RIVER HAVEN WAY,SAINT AUGUSTINE,FL,32086,109,540,9048249800,04,04,01,04,19941223,19890619,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,27260,For-profit - Individual,Other
100282,FLORIDA HOSPITAL WAUCHULA,533 CARLTON ST,WAUCHULA,FL,33873,049,240,8137733101,01,01,01,01,19930826,19930920,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,R,99910,Non-profit - Church,Other
100081,HEALTHMARK REGIONAL MEDICAL CENTER,4413 US HWY 331 S,DEFUNIAK SPRINGS,FL,32435,131,650,8509514500,01,04,01,01,20210709,19660701,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,18880,For-profit - Individual,Other
10L011,THE VINES,3130 S W 27TH AVENUE,OCALA,FL,34471,083,410,3526713130,,07,06,01,20160913,20100514,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,36100,For-profit - LLC,Other
100185,FLORIDA HOSPITAL WACHULA,533 W CARLTON ST,WAUCHULA,FL,33873,049,240,8137733101,01,08,01,01,19880616,19700610,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,R,99910,For-profit - Subchapter S Corp,Other
103055,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF CLERMO,2901 SR 50,CLERMONT,FL,34711,069,340,2054139699,05,04,01,05,20230508,20230508,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,36740,For-profit - Individual,Other
102004,ADARE MEDICAL CTR,1775 HUNTINGTON LANE,ROCKLEDGE,FL,32955,009,040,3056327341,02,04,01,02,19841031,19831001,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,37340,For-profit - Individual,Other
103066,NORTH FLORIDA REHABILITATION HOSPITAL,7775 VOLUNTEER WAY,JACKSONVILLE,FL,32221,031,150,9045781300,05,04,01,05,20240620,20240620,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,27260,For-profit - Individual,Other
103050,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF LAKELA,1201 OAKRIDGE PWY,LAKELAND,FL,33803,105,520,8336352410,05,04,01,05,20220526,20220526,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,29460,For-profit - Individual,Other
103047,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF NORTH,3840 ATMORE GROVE DR,LUTZ,FL,33548,057,280,8136073600,05,04,01,05,20210428,20210428,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,45300,For-profit - Individual,Other
103052,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF JACKSO,11595 BURNT MILL RD,JACKSONVILLE,FL,32256,031,150,9045965000,05,04,01,05,20220714,20220714,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,27260,For-profit - Individual,Other
103064,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF KISSIM,4950 CALYPSO CAY WAY,KISSIMMEE,FL,34746,097,480,3212863300,05,04,01,05,20240522,20240522,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,36740,For-profit - Individual,Other
100138,CAMPBELLTON-GRACEVILLE HOSPITAL,5429 COLLEGE DR,GRACEVILLE,FL,32440,063,310,9042634431,01,08,01,01,19991014,19660701,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,R,99910,For-profit - Subchapter S Corp,Other
104079,LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SRVS,1201 N 37TH AVE,HOLLYWOOD,FL,33021,011,050,7547775600,04,04,01,04,20210513,20150731,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,U,22744,For-profit - Individual,Other
